project,bug_id,file_name,line_no,rank_best_trace,tie_size_trace,rank_best_slice,tie_size_slice,unanswerable_reason,nearest_line_diff_trace,diff_best_trace,diff_tie_trace,diff_reason_trace,nearest_line_diff_slice,diff_best_slice,diff_tie_slice,diff_reason_slice
Math,12b,BitsStreamGenerator.java,28,None,None,None,None,,9,1,9476,succeed,None,None,None,pipeline_gap
Math,12b,BitsStreamGenerator.java,31,None,None,None,None,dead_code_never_executed,6,1,9476,succeed,None,None,None,project_test_scenario
Math,9b,Line.java,87,1,4,None,None,,0,already_found,already_found,succeed,-8,1,17,succeed
Math,14b,AbstractLeastSquaresOptimizer.java,267,131,2421,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,14b,AbstractLeastSquaresOptimizer.java,269,None,None,None,None,dead_code_never_executed,-1,131,2421,succeed,None,None,None,project_test_scenario
Math,14b,Weight.java,43,None,None,None,None,dead_code_never_executed,-1,64,16,succeed,None,None,None,project_test_scenario
Math,14b,Weight.java,44,None,None,None,None,dead_code_never_executed,-2,64,16,succeed,None,None,None,project_test_scenario
Math,14b,Weight.java,45,None,None,None,None,dead_code_never_executed,-3,64,16,succeed,None,None,None,project_test_scenario
Math,14b,Weight.java,46,None,None,None,None,dead_code_never_executed,-4,64,16,succeed,None,None,None,project_test_scenario
Math,3b,MathArrays.java,821,None,None,None,None,dead_code_never_executed,2,7,18,succeed,408,1,47,succeed
Math,3b,MathArrays.java,822,None,None,None,None,dead_code_never_executed,1,7,18,succeed,407,1,47,succeed
Math,29b,OpenMapRealVector.java,349,1,184,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,29b,OpenMapRealVector.java,350,1,184,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,29b,OpenMapRealVector.java,351,1,184,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,29b,OpenMapRealVector.java,352,1,184,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,29b,OpenMapRealVector.java,374,1,184,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,25b,HarmonicFitter.java,300,12,59,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,19b,CMAESOptimizer.java,529,55,7,None,None,,0,already_found,already_found,succeed,-207,1,46,succeed
Math,24b,BrentOptimizer.java,230,294,832,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,24b,BrentOptimizer.java,266,153,70,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,30b,MannWhitneyUTest.java,173,4,84,1,57,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,23b,BrentOptimizer.java,151,None,None,None,None,dead_code_never_executed,1,152,64,succeed,None,None,None,project_test_scenario
Math,23b,BrentOptimizer.java,160,152,64,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,23b,BrentOptimizer.java,237,287,844,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,23b,BrentOptimizer.java,273,152,64,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,20b,CMAESOptimizer.java,921,52,821,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,35b,ElitisticListPopulation.java,51,2,7,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,35b,ElitisticListPopulation.java,65,9,6,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,34b,ListPopulation.java,209,1,2,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,10b,DSCompiler.java,1419,None,None,None,None,dead_code_never_executed,-6,327,5812,succeed,None,None,None,project_test_scenario
Math,22b,FDistribution.java,275,None,None,None,None,dead_code_never_executed,-5,1,2846,succeed,None,None,None,project_test_scenario
Math,22b,UniformRealDistribution.java,184,None,None,None,None,dead_code_never_executed,-10,1,2846,succeed,None,None,None,project_test_scenario
Math,33b,SimplexTableau.java,338,19,36,5,232,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,32b,PolygonsSet.java,136,1,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,11b,MultivariateNormalDistribution.java,183,23,128,None,None,,0,already_found,already_found,succeed,-66,1,35,succeed
Math,17b,Dfp.java,1603,82,15,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,17b,Dfp.java,1604,None,None,None,None,dead_code_never_executed,-1,82,15,succeed,None,None,None,project_test_scenario
Math,38b,BOBYQAOptimizer.java,1660,None,None,None,None,dead_code_never_executed,2,1,22,succeed,None,None,None,project_test_scenario
Math,38b,BOBYQAOptimizer.java,1662,1,22,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,38b,BOBYQAOptimizer.java,1663,1,22,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,38b,BOBYQAOptimizer.java,1752,1,22,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,18b,CMAESOptimizer.java,932,6,30,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,18b,CMAESOptimizer.java,958,6,30,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,18b,CMAESOptimizer.java,990,None,None,None,None,dead_code_never_executed,-12,65,849,succeed,None,None,None,project_test_scenario
Math,18b,CMAESOptimizer.java,992,None,None,None,None,dead_code_never_executed,-14,65,849,succeed,None,None,None,project_test_scenario
Math,18b,CMAESOptimizer.java,995,None,None,None,None,dead_code_never_executed,11,65,849,succeed,None,None,None,project_test_scenario
Math,36b,BigFraction.java,686,None,None,None,None,dead_code_never_executed,-1,352,2,succeed,-1,9,2,succeed
Math,36b,BigFraction.java,688,352,2,None,None,,0,already_found,already_found,succeed,-3,9,2,succeed
Math,36b,BigFraction.java,733,None,None,None,None,dead_code_never_executed,-1,1,2,succeed,-1,9,2,succeed
Math,36b,BigFraction.java,735,1,2,None,None,,0,already_found,already_found,succeed,-3,9,2,succeed
Math,26b,Fraction.java,181,39,5,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,26b,Fraction.java,209,21,17,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,27b,Fraction.java,597,1,1,None,None,,0,already_found,already_found,succeed,-314,1,3,succeed
Math,40b,BracketingNthOrderBrentSolver.java,235,43,5,3,111,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,40b,BracketingNthOrderBrentSolver.java,238,501,1828,None,None,,0,already_found,already_found,succeed,-2,3,111,succeed
Math,21b,RectangularCholeskyDecomposition.java,69,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,79,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,82,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,83,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,84,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,90,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,91,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,92,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,93,34,49,1,52,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,21b,RectangularCholeskyDecomposition.java,124,34,49,None,None,,0,already_found,already_found,succeed,-8,61,16,succeed
Math,21b,RectangularCholeskyDecomposition.java,128,34,49,None,None,,0,already_found,already_found,succeed,10,1,52,succeed
Math,42b,SimplexTableau.java,403,40,30,None,None,,0,already_found,already_found,succeed,-1,2,101,succeed
Math,42b,SimplexTableau.java,413,40,30,2,101,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,39b,EmbeddedRungeKuttaIntegrator.java,226,117,52,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,41b,Variance.java,520,1,4115,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,44b,AbstractIntegrator.java,280,581,18,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,44b,AbstractIntegrator.java,334,744,2854,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,44b,AbstractIntegrator.java,343,10,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,48b,BaseSecantSolver.java,189,1,353,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,49b,OpenMapRealVector.java,345,714,1579,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,49b,OpenMapRealVector.java,358,None,None,None,None,dead_code_never_executed,-8,714,1579,succeed,None,None,None,project_test_scenario
Math,49b,OpenMapRealVector.java,370,12,6,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,49b,OpenMapRealVector.java,383,None,None,None,None,dead_code_never_executed,-8,714,1579,succeed,None,None,None,project_test_scenario
Math,43b,SummaryStatistics.java,158,55,16,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,43b,SummaryStatistics.java,161,55,16,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,43b,SummaryStatistics.java,164,55,16,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,45b,OpenMapRealMatrix.java,50,1,4,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,50b,BaseSecantSolver.java,187,1,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,50b,BaseSecantSolver.java,188,1,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,50b,BaseSecantSolver.java,189,1,9,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,50b,BaseSecantSolver.java,190,None,None,None,None,dead_code_never_executed,-1,1,9,succeed,None,None,None,project_test_scenario
Math,51b,BaseSecantSolver.java,178,361,354,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,52b,Rotation.java,344,1,31,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,52b,Rotation.java,353,400,2054,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,52b,Rotation.java,359,400,2054,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,55b,Vector3D.java,459,None,None,None,None,dead_code_never_executed,-10,34,1347,succeed,14,1,5,succeed
Math,55b,Vector3D.java,462,None,None,None,None,dead_code_never_executed,11,1,1,succeed,11,1,5,succeed
Math,55b,Vector3D.java,470,None,None,None,None,dead_code_never_executed,3,1,1,succeed,3,1,5,succeed
Math,55b,Vector3D.java,471,None,None,None,None,dead_code_never_executed,2,1,1,succeed,2,1,5,succeed
Math,55b,Vector3D.java,473,1,1,1,5,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,54b,Dfp.java,271,680,2257,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,54b,Dfp.java,2319,5,47,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,57b,KMeansPlusPlusClusterer.java,175,4,15,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,58b,GaussianFitter.java,121,463,647,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,56b,MultidimensionalCounter.java,237,1,27,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,56b,MultidimensionalCounter.java,238,1,27,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,56b,MultidimensionalCounter.java,239,1,27,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,56b,MultidimensionalCounter.java,240,1,27,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,56b,MultidimensionalCounter.java,241,None,None,None,None,dead_code_never_executed,-1,1,27,succeed,None,None,None,project_test_scenario
Math,56b,MultidimensionalCounter.java,242,1,27,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,56b,MultidimensionalCounter.java,243,1,27,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,28b,SimplexSolver.java,113,465,48,1,260,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,28b,SimplexSolver.java,119,372,3,1,260,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,28b,SimplexSolver.java,138,31,10,1,260,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,60b,NormalDistributionImpl.java,126,None,None,None,None,dead_code_never_executed,-1,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,129,None,None,None,None,dead_code_never_executed,-2,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,130,None,None,None,None,dead_code_never_executed,-3,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,132,None,None,None,None,dead_code_never_executed,-5,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,133,None,None,None,None,dead_code_never_executed,-6,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,134,None,None,None,None,dead_code_never_executed,-7,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,135,None,None,None,None,dead_code_never_executed,-8,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,136,None,None,None,None,dead_code_never_executed,-9,319,9,succeed,None,None,None,project_test_scenario
Math,60b,NormalDistributionImpl.java,137,None,None,None,None,dead_code_never_executed,-10,319,9,succeed,None,None,None,project_test_scenario
Math,61b,PoissonDistributionImpl.java,22,None,None,None,None,dead_code_never_executed,43,273,307,succeed,None,None,None,project_test_scenario
Math,61b,PoissonDistributionImpl.java,94,1,272,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,62b,MultiStartUnivariateRealOptimizer.java,146,1,448,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,62b,MultiStartUnivariateRealOptimizer.java,160,1,448,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,62b,MultiStartUnivariateRealOptimizer.java,161,1,448,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,62b,MultiStartUnivariateRealOptimizer.java,162,1,448,None,None,,0,already_found,already_found,succeed,None,None,None,pipeline_gap
Math,31b,ContinuedFraction.java,134,518,22,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,135,518,22,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,143,518,22,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,144,518,22,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,145,518,22,1,174,,0,already_found,already_found,succeed,0,already_found,already_found,succeed
Math,31b,ContinuedFraction.java,146,798,1880,None,None,,0,already_found,already_found,succeed,-1,1,174,succeed
Math,31b,ContinuedFraction.java,147,798,1880,None,None,,0,already_found,already_found,succeed,-2,1,174,succeed
Math,31b,ContinuedFraction.java,148,798,1880,None,None,,0,already_found,already_found,succeed,-3,1,174,succeed
Math,31b,ContinuedFraction.java,149,798,1880,None,None,,0,already_found,already_found,succeed,-4,1,174,succeed
Math,31b,ContinuedFraction.java,150,798,1880,None,None,,0,already_found,already_found,succeed,-5,1,174,succeed
Math,31b,ContinuedFraction.java,152,None,None,None,None,dead_code_never_executed,1,798,1880,succeed,-7,1,174,succeed
